Country_Region,Province_State,Date,Category,Number of Cases
Slovakia,"",2020-03-18T00:00:00Z,Confirmed,105
Slovakia,"",2020-03-19T00:00:00Z,Confirmed,123
Slovakia,"",2020-03-20T00:00:00Z,Confirmed,137
Slovakia,"",2020-03-21T00:00:00Z,Confirmed,178
Slovakia,"",2020-03-22T00:00:00Z,Confirmed,185
Slovakia,"",2020-03-23T00:00:00Z,Confirmed,186
Slovakia,"",2020-03-24T00:00:00Z,Confirmed,204
Slovakia,"",2020-03-25T00:00:00Z,Confirmed,216
Slovakia,"",2020-03-26T00:00:00Z,Confirmed,226
Slovakia,"",2020-03-27T00:00:00Z,Confirmed,269
Slovakia,"",2020-03-28T00:00:00Z,Confirmed,292
Slovakia,"",2020-03-29T00:00:00Z,Confirmed,314
Slovakia,"",2020-03-30T00:00:00Z,Confirmed,336
Slovakia,"",2020-03-31T00:00:00Z,Confirmed,363
Slovakia,"",2020-04-01T00:00:00Z,Confirmed,400
Slovakia,"",2020-04-02T00:00:00Z,Confirmed,426
Slovakia,"",2020-03-06T00:00:00Z,Recovered,0
Slovakia,"",2020-03-07T00:00:00Z,Recovered,0
Slovakia,"",2020-03-08T00:00:00Z,Recovered,0
Slovakia,"",2020-03-09T00:00:00Z,Recovered,0
Slovakia,"",2020-03-10T00:00:00Z,Recovered,0
Slovakia,"",2020-03-11T00:00:00Z,Recovered,0
Slovakia,"",2020-03-12T00:00:00Z,Recovered,0
Slovakia,"",2020-03-13T00:00:00Z,Recovered,0
Slovakia,"",2020-03-14T00:00:00Z,Recovered,0
Slovakia,"",2020-03-15T00:00:00Z,Recovered,0
Slovakia,"",2020-03-16T00:00:00Z,Recovered,0
Slovakia,"",2020-03-17T00:00:00Z,Recovered,0
Slovakia,"",2020-03-18T00:00:00Z,Recovered,0
Slovakia,"",2020-03-19T00:00:00Z,Recovered,0
Slovakia,"",2020-03-20T00:00:00Z,Recovered,0
Slovakia,"",2020-03-21T00:00:00Z,Recovered,0
Slovakia,"",2020-03-22T00:00:00Z,Recovered,7
Slovakia,"",2020-03-23T00:00:00Z,Recovered,7
Slovakia,"",2020-03-24T00:00:00Z,Recovered,7
Slovakia,"",2020-03-25T00:00:00Z,Recovered,7
Slovakia,"",2020-03-26T00:00:00Z,Recovered,2
Slovakia,"",2020-03-27T00:00:00Z,Recovered,2
Slovakia,"",2020-03-28T00:00:00Z,Recovered,2
Slovakia,"",2020-03-29T00:00:00Z,Recovered,2
Slovakia,"",2020-03-30T00:00:00Z,Recovered,7
Slovakia,"",2020-03-31T00:00:00Z,Recovered,3
Slovakia,"",2020-04-01T00:00:00Z,Recovered,3
Slovakia,"",2020-04-02T00:00:00Z,Recovered,5
Slovenia,"",2020-03-05T00:00:00Z,Deaths,0
Slovenia,"",2020-03-06T00:00:00Z,Deaths,0
Slovenia,"",2020-03-07T00:00:00Z,Deaths,0
Slovenia,"",2020-03-08T00:00:00Z,Deaths,0
Slovenia,"",2020-03-09T00:00:00Z,Deaths,0
Slovenia,"",2020-03-10T00:00:00Z,Deaths,0
Slovenia,"",2020-03-11T00:00:00Z,Deaths,0
Slovenia,"",2020-03-12T00:00:00Z,Deaths,0
Slovenia,"",2020-03-13T00:00:00Z,Deaths,0
Slovenia,"",2020-03-14T00:00:00Z,Deaths,1
Slovenia,"",2020-03-15T00:00:00Z,Deaths,1
Slovenia,"",2020-03-16T00:00:00Z,Deaths,1
Slovenia,"",2020-03-17T00:00:00Z,Deaths,1
Slovenia,"",2020-03-18T00:00:00Z,Deaths,1
Slovenia,"",2020-03-19T00:00:00Z,Deaths,1
Slovenia,"",2020-03-20T00:00:00Z,Deaths,1
Slovenia,"",2020-03-21T00:00:00Z,Deaths,1
Slovenia,"",2020-03-22T00:00:00Z,Deaths,2
Slovenia,"",2020-03-23T00:00:00Z,Deaths,3
Slovenia,"",2020-03-24T00:00:00Z,Deaths,4
Slovenia,"",2020-03-25T00:00:00Z,Deaths,5
Slovenia,"",2020-03-26T00:00:00Z,Deaths,6
Slovenia,"",2020-03-27T00:00:00Z,Deaths,9
Slovenia,"",2020-03-28T00:00:00Z,Deaths,9
Slovenia,"",2020-03-29T00:00:00Z,Deaths,11
Slovenia,"",2020-03-30T00:00:00Z,Deaths,11
Slovenia,"",2020-03-31T00:00:00Z,Deaths,15
Slovenia,"",2020-04-01T00:00:00Z,Deaths,15
Slovenia,"",2020-04-02T00:00:00Z,Deaths,17
Slovenia,"",2020-03-05T00:00:00Z,Confirmed,2
Slovenia,"",2020-03-06T00:00:00Z,Confirmed,7
Slovenia,"",2020-03-07T00:00:00Z,Confirmed,7
Slovenia,"",2020-03-08T00:00:00Z,Confirmed,16
Slovenia,"",2020-03-09T00:00:00Z,Confirmed,16
Slovenia,"",2020-03-10T00:00:00Z,Confirmed,31
Slovenia,"",2020-03-11T00:00:00Z,Confirmed,57
Slovenia,"",2020-03-12T00:00:00Z,Confirmed,89
Slovenia,"",2020-03-13T00:00:00Z,Confirmed,141
Slovenia,"",2020-03-14T00:00:00Z,Confirmed,181
Slovenia,"",2020-03-15T00:00:00Z,Confirmed,219
Slovenia,"",2020-03-16T00:00:00Z,Confirmed,253
Slovenia,"",2020-03-17T00:00:00Z,Confirmed,275
Slovenia,"",2020-03-18T00:00:00Z,Confirmed,275
Slovenia,"",2020-03-19T00:00:00Z,Confirmed,286
Slovenia,"",2020-03-20T00:00:00Z,Confirmed,341
Slovenia,"",2020-03-21T00:00:00Z,Confirmed,383
Slovenia,"",2020-03-22T00:00:00Z,Confirmed,414
Slovenia,"",2020-03-23T00:00:00Z,Confirmed,442
Slovenia,"",2020-03-24T00:00:00Z,Confirmed,480
Slovenia,"",2020-03-25T00:00:00Z,Confirmed,528
Slovenia,"",2020-03-26T00:00:00Z,Confirmed,562
Slovenia,"",2020-03-27T00:00:00Z,Confirmed,632
Slovenia,"",2020-03-28T00:00:00Z,Confirmed,684
Slovenia,"",2020-03-29T00:00:00Z,Confirmed,730
Slovenia,"",2020-03-30T00:00:00Z,Confirmed,756
Slovenia,"",2020-03-31T00:00:00Z,Confirmed,802
Slovenia,"",2020-04-01T00:00:00Z,Confirmed,841
Slovenia,"",2020-04-02T00:00:00Z,Confirmed,897
Slovenia,"",2020-03-05T00:00:00Z,Recovered,0
Slovenia,"",2020-03-06T00:00:00Z,Recovered,0
Slovenia,"",2020-03-07T00:00:00Z,Recovered,0
Slovenia,"",2020-03-08T00:00:00Z,Recovered,0
Slovenia,"",2020-03-09T00:00:00Z,Recovered,0
Slovenia,"",2020-03-10T00:00:00Z,Recovered,0
Slovenia,"",2020-03-11T00:00:00Z,Recovered,0
Slovenia,"",2020-03-12T00:00:00Z,Recovered,0
Slovenia,"",2020-03-13T00:00:00Z,Recovered,0
Slovenia,"",2020-03-14T00:00:00Z,Recovered,0
Slovenia,"",2020-03-15T00:00:00Z,Recovered,0
Slovenia,"",2020-03-16T00:00:00Z,Recovered,0
Slovenia,"",2020-03-17T00:00:00Z,Recovered,0
Slovenia,"",2020-03-18T00:00:00Z,Recovered,0
Slovenia,"",2020-03-19T00:00:00Z,Recovered,0
Slovenia,"",2020-03-20T00:00:00Z,Recovered,0
Slovenia,"",2020-03-21T00:00:00Z,Recovered,0
Slovenia,"",2020-03-22T00:00:00Z,Recovered,0
Slovenia,"",2020-03-23T00:00:00Z,Recovered,0
Slovenia,"",2020-03-24T00:00:00Z,Recovered,3
Slovenia,"",2020-03-25T00:00:00Z,Recovered,10
Slovenia,"",2020-03-26T00:00:00Z,Recovered,10
Slovenia,"",2020-03-27T00:00:00Z,Recovered,10
Slovenia,"",2020-03-28T00:00:00Z,Recovered,10
Slovenia,"",2020-03-29T00:00:00Z,Recovered,10
Slovenia,"",2020-03-30T00:00:00Z,Recovered,10
Slovenia,"",2020-03-31T00:00:00Z,Recovered,10
Slovenia,"",2020-04-01T00:00:00Z,Recovered,10
Slovenia,"",2020-04-02T00:00:00Z,Recovered,70
Somalia,"",2020-03-16T00:00:00Z,Deaths,0
Somalia,"",2020-03-17T00:00:00Z,Deaths,0
Somalia,"",2020-03-18T00:00:00Z,Deaths,0
Somalia,"",2020-03-19T00:00:00Z,Deaths,0
Somalia,"",2020-03-20T00:00:00Z,Deaths,0
Somalia,"",2020-03-21T00:00:00Z,Deaths,0
Somalia,"",2020-03-22T00:00:00Z,Deaths,0
Somalia,"",2020-03-23T00:00:00Z,Deaths,0
Somalia,"",2020-03-24T00:00:00Z,Deaths,0
Somalia,"",2020-03-25T00:00:00Z,Deaths,0
Somalia,"",2020-03-26T00:00:00Z,Deaths,0
Somalia,"",2020-03-27T00:00:00Z,Deaths,0
Somalia,"",2020-03-28T00:00:00Z,Deaths,0
Somalia,"",2020-03-29T00:00:00Z,Deaths,0
Somalia,"",2020-03-30T00:00:00Z,Deaths,0
Somalia,"",2020-03-31T00:00:00Z,Deaths,0
Somalia,"",2020-04-01T00:00:00Z,Deaths,0
Somalia,"",2020-04-02T00:00:00Z,Deaths,0
Somalia,"",2020-03-16T00:00:00Z,Confirmed,1
Somalia,"",2020-03-17T00:00:00Z,Confirmed,1
Somalia,"",2020-03-18T00:00:00Z,Confirmed,1
Somalia,"",2020-03-19T00:00:00Z,Confirmed,1
Somalia,"",2020-03-20T00:00:00Z,Confirmed,1
Somalia,"",2020-03-21T00:00:00Z,Confirmed,1
Somalia,"",2020-03-22T00:00:00Z,Confirmed,1
Somalia,"",2020-03-23T00:00:00Z,Confirmed,1
Somalia,"",2020-03-24T00:00:00Z,Confirmed,1
Somalia,"",2020-03-25T00:00:00Z,Confirmed,1
Somalia,"",2020-03-26T00:00:00Z,Confirmed,2
Somalia,"",2020-03-27T00:00:00Z,Confirmed,3
Somalia,"",2020-03-28T00:00:00Z,Confirmed,3
Somalia,"",2020-03-29T00:00:00Z,Confirmed,3
Somalia,"",2020-03-30T00:00:00Z,Confirmed,3
Somalia,"",2020-03-31T00:00:00Z,Confirmed,5
Somalia,"",2020-04-01T00:00:00Z,Confirmed,5
Somalia,"",2020-04-02T00:00:00Z,Confirmed,5
Somalia,"",2020-03-16T00:00:00Z,Recovered,0
Somalia,"",2020-03-17T00:00:00Z,Recovered,0
Somalia,"",2020-03-18T00:00:00Z,Recovered,0
Somalia,"",2020-03-19T00:00:00Z,Recovered,0
Somalia,"",2020-03-20T00:00:00Z,Recovered,0
Somalia,"",2020-03-21T00:00:00Z,Recovered,0
Somalia,"",2020-03-22T00:00:00Z,Recovered,0
Somalia,"",2020-03-23T00:00:00Z,Recovered,0
Somalia,"",2020-03-24T00:00:00Z,Recovered,0
Somalia,"",2020-03-25T00:00:00Z,Recovered,0
Somalia,"",2020-03-26T00:00:00Z,Recovered,0
Somalia,"",2020-03-27T00:00:00Z,Recovered,0
Somalia,"",2020-03-28T00:00:00Z,Recovered,0
Somalia,"",2020-03-29T00:00:00Z,Recovered,0
Somalia,"",2020-03-30T00:00:00Z,Recovered,0
Somalia,"",2020-03-31T00:00:00Z,Recovered,1
Somalia,"",2020-04-01T00:00:00Z,Recovered,1
Somalia,"",2020-04-02T00:00:00Z,Recovered,1
South Africa,"",2020-03-05T00:00:00Z,Deaths,0
South Africa,"",2020-03-06T00:00:00Z,Deaths,0
South Africa,"",2020-03-07T00:00:00Z,Deaths,0
South Africa,"",2020-03-08T00:00:00Z,Deaths,0
South Africa,"",2020-03-09T00:00:00Z,Deaths,0
South Africa,"",2020-03-10T00:00:00Z,Deaths,0
South Africa,"",2020-03-11T00:00:00Z,Deaths,0
South Africa,"",2020-03-12T00:00:00Z,Deaths,0
South Africa,"",2020-03-13T00:00:00Z,Deaths,0
South Africa,"",2020-03-14T00:00:00Z,Deaths,0
South Africa,"",2020-03-15T00:00:00Z,Deaths,0
South Africa,"",2020-03-16T00:00:00Z,Deaths,0
South Africa,"",2020-03-17T00:00:00Z,Deaths,0
South Africa,"",2020-03-18T00:00:00Z,Deaths,0
South Africa,"",2020-03-19T00:00:00Z,Deaths,0
South Africa,"",2020-03-20T00:00:00Z,Deaths,0
South Africa,"",2020-03-21T00:00:00Z,Deaths,0
South Africa,"",2020-03-22T00:00:00Z,Deaths,0
South Africa,"",2020-03-23T00:00:00Z,Deaths,0
South Africa,"",2020-03-24T00:00:00Z,Deaths,0
South Africa,"",2020-03-25T00:00:00Z,Deaths,0
South Africa,"",2020-03-26T00:00:00Z,Deaths,0
South Africa,"",2020-03-27T00:00:00Z,Deaths,1
South Africa,"",2020-03-28T00:00:00Z,Deaths,1
South Africa,"",2020-03-29T00:00:00Z,Deaths,2
South Africa,"",2020-03-30T00:00:00Z,Deaths,3
South Africa,"",2020-03-31T00:00:00Z,Deaths,5
South Africa,"",2020-04-01T00:00:00Z,Deaths,5
South Africa,"",2020-04-02T00:00:00Z,Deaths,5
South Africa,"",2020-03-05T00:00:00Z,Confirmed,1
South Africa,"",2020-03-06T00:00:00Z,Confirmed,1
South Africa,"",2020-03-07T00:00:00Z,Confirmed,1
South Africa,"",2020-03-08T00:00:00Z,Confirmed,3
South Africa,"",2020-03-09T00:00:00Z,Confirmed,3
South Africa,"",2020-03-10T00:00:00Z,Confirmed,7
South Africa,"",2020-03-11T00:00:00Z,Confirmed,13
South Africa,"",2020-03-12T00:00:00Z,Confirmed,17
South Africa,"",2020-03-13T00:00:00Z,Confirmed,24
South Africa,"",2020-03-14T00:00:00Z,Confirmed,38
South Africa,"",2020-03-15T00:00:00Z,Confirmed,51
South Africa,"",2020-03-16T00:00:00Z,Confirmed,62
South Africa,"",2020-03-17T00:00:00Z,Confirmed,62
South Africa,"",2020-03-18T00:00:00Z,Confirmed,116
South Africa,"",2020-03-19T00:00:00Z,Confirmed,150
South Africa,"",2020-03-20T00:00:00Z,Confirmed,202
South Africa,"",2020-03-21T00:00:00Z,Confirmed,240
South Africa,"",2020-03-22T00:00:00Z,Confirmed,274
South Africa,"",2020-03-23T00:00:00Z,Confirmed,402
South Africa,"",2020-03-24T00:00:00Z,Confirmed,554
South Africa,"",2020-03-25T00:00:00Z,Confirmed,709
South Africa,"",2020-03-26T00:00:00Z,Confirmed,927
South Africa,"",2020-03-27T00:00:00Z,Confirmed,1170
South Africa,"",2020-03-28T00:00:00Z,Confirmed,1187
South Africa,"",2020-03-29T00:00:00Z,Confirmed,1280
South Africa,"",2020-03-30T00:00:00Z,Confirmed,1326
South Africa,"",2020-03-31T00:00:00Z,Confirmed,1353
South Africa,"",2020-04-01T00:00:00Z,Confirmed,1380
South Africa,"",2020-04-02T00:00:00Z,Confirmed,1462
South Africa,"",2020-03-05T00:00:00Z,Recovered,0
South Africa,"",2020-03-06T00:00:00Z,Recovered,0
South Africa,"",2020-03-07T00:00:00Z,Recovered,0
South Africa,"",2020-03-08T00:00:00Z,Recovered,0
South Africa,"",2020-03-09T00:00:00Z,Recovered,0
South Africa,"",2020-03-10T00:00:00Z,Recovered,0
South Africa,"",2020-03-11T00:00:00Z,Recovered,0
South Africa,"",2020-03-12T00:00:00Z,Recovered,0
South Africa,"",2020-03-13T00:00:00Z,Recovered,0
South Africa,"",2020-03-14T00:00:00Z,Recovered,0
South Africa,"",2020-03-15T00:00:00Z,Recovered,0
South Africa,"",2020-03-16T00:00:00Z,Recovered,0
South Africa,"",2020-03-17T00:00:00Z,Recovered,0
South Africa,"",2020-03-18T00:00:00Z,Recovered,0
South Africa,"",2020-03-19T00:00:00Z,Recovered,0
South Africa,"",2020-03-20T00:00:00Z,Recovered,0
South Africa,"",2020-03-21T00:00:00Z,Recovered,0
South Africa,"",2020-03-22T00:00:00Z,Recovered,2
South Africa,"",2020-03-23T00:00:00Z,Recovered,4
South Africa,"",2020-03-24T00:00:00Z,Recovered,4
South Africa,"",2020-03-25T00:00:00Z,Recovered,12
South Africa,"",2020-03-26T00:00:00Z,Recovered,12
South Africa,"",2020-03-27T00:00:00Z,Recovered,31
South Africa,"",2020-03-28T00:00:00Z,Recovered,31
South Africa,"",2020-03-29T00:00:00Z,Recovered,31
South Africa,"",2020-03-30T00:00:00Z,Recovered,31
South Africa,"",2020-03-31T00:00:00Z,Recovered,31
South Africa,"",2020-04-01T00:00:00Z,Recovered,50
South Africa,"",2020-04-02T00:00:00Z,Recovered,50
South Korea,"",2020-01-22T00:00:00Z,Deaths,0
South Korea,"",2020-01-23T00:00:00Z,Deaths,0
South Korea,"",2020-01-24T00:00:00Z,Deaths,0
South Korea,"",2020-01-25T00:00:00Z,Deaths,0
South Korea,"",2020-01-26T00:00:00Z,Deaths,0
South Korea,"",2020-01-27T00:00:00Z,Deaths,0
South Korea,"",2020-01-28T00:00:00Z,Deaths,0
South Korea,"",2020-01-29T00:00:00Z,Deaths,0
South Korea,"",2020-01-30T00:00:00Z,Deaths,0
South Korea,"",2020-01-31T00:00:00Z,Deaths,0
South Korea,"",2020-02-01T00:00:00Z,Deaths,0
South Korea,"",2020-02-02T00:00:00Z,Deaths,0
South Korea,"",2020-02-03T00:00:00Z,Deaths,0
South Korea,"",2020-02-04T00:00:00Z,Deaths,0
South Korea,"",2020-02-05T00:00:00Z,Deaths,0
South Korea,"",2020-02-06T00:00:00Z,Deaths,0
South Korea,"",2020-02-07T00:00:00Z,Deaths,0
South Korea,"",2020-02-08T00:00:00Z,Deaths,0
South Korea,"",2020-02-09T00:00:00Z,Deaths,0
South Korea,"",2020-02-10T00:00:00Z,Deaths,0
South Korea,"",2020-02-11T00:00:00Z,Deaths,0
South Korea,"",2020-02-12T00:00:00Z,Deaths,0
South Korea,"",2020-02-13T00:00:00Z,Deaths,0
South Korea,"",2020-02-14T00:00:00Z,Deaths,0
South Korea,"",2020-02-15T00:00:00Z,Deaths,0
South Korea,"",2020-02-16T00:00:00Z,Deaths,0
South Korea,"",2020-02-17T00:00:00Z,Deaths,0
South Korea,"",2020-02-18T00:00:00Z,Deaths,0
South Korea,"",2020-02-19T00:00:00Z,Deaths,0
South Korea,"",2020-02-20T00:00:00Z,Deaths,1
South Korea,"",2020-02-21T00:00:00Z,Deaths,2
South Korea,"",2020-02-22T00:00:00Z,Deaths,2
South Korea,"",2020-02-23T00:00:00Z,Deaths,6
South Korea,"",2020-02-24T00:00:00Z,Deaths,8
South Korea,"",2020-02-25T00:00:00Z,Deaths,10
South Korea,"",2020-02-26T00:00:00Z,Deaths,12
South Korea,"",2020-02-27T00:00:00Z,Deaths,13
South Korea,"",2020-02-28T00:00:00Z,Deaths,13
South Korea,"",2020-02-29T00:00:00Z,Deaths,16
South Korea,"",2020-03-01T00:00:00Z,Deaths,17
South Korea,"",2020-03-02T00:00:00Z,Deaths,28
South Korea,"",2020-03-03T00:00:00Z,Deaths,28
South Korea,"",2020-03-04T00:00:00Z,Deaths,35
South Korea,"",2020-03-05T00:00:00Z,Deaths,35
South Korea,"",2020-03-06T00:00:00Z,Deaths,42
South Korea,"",2020-03-07T00:00:00Z,Deaths,44
South Korea,"",2020-03-08T00:00:00Z,Deaths,50
South Korea,"",2020-03-09T00:00:00Z,Deaths,53
South Korea,"",2020-01-22T00:00:00Z,Confirmed,1
South Korea,"",2020-01-23T00:00:00Z,Confirmed,1
South Korea,"",2020-01-24T00:00:00Z,Confirmed,2
South Korea,"",2020-01-25T00:00:00Z,Confirmed,2
South Korea,"",2020-01-26T00:00:00Z,Confirmed,3
South Korea,"",2020-01-27T00:00:00Z,Confirmed,4
South Korea,"",2020-01-28T00:00:00Z,Confirmed,4
South Korea,"",2020-01-29T00:00:00Z,Confirmed,4
South Korea,"",2020-01-30T00:00:00Z,Confirmed,4
South Korea,"",2020-01-31T00:00:00Z,Confirmed,11
South Korea,"",2020-02-01T00:00:00Z,Confirmed,12
South Korea,"",2020-02-02T00:00:00Z,Confirmed,15
South Korea,"",2020-02-03T00:00:00Z,Confirmed,15
South Korea,"",2020-02-04T00:00:00Z,Confirmed,16
South Korea,"",2020-02-05T00:00:00Z,Confirmed,19
South Korea,"",2020-02-06T00:00:00Z,Confirmed,23
South Korea,"",2020-02-07T00:00:00Z,Confirmed,24
South Korea,"",2020-02-08T00:00:00Z,Confirmed,24
South Korea,"",2020-02-09T00:00:00Z,Confirmed,25
South Korea,"",2020-02-10T00:00:00Z,Confirmed,27
South Korea,"",2020-02-11T00:00:00Z,Confirmed,28
South Korea,"",2020-02-12T00:00:00Z,Confirmed,28
South Korea,"",2020-02-13T00:00:00Z,Confirmed,28
South Korea,"",2020-02-14T00:00:00Z,Confirmed,28
South Korea,"",2020-02-15T00:00:00Z,Confirmed,28
South Korea,"",2020-02-16T00:00:00Z,Confirmed,29
South Korea,"",2020-02-17T00:00:00Z,Confirmed,30
South Korea,"",2020-02-18T00:00:00Z,Confirmed,31
South Korea,"",2020-02-19T00:00:00Z,Confirmed,31
South Korea,"",2020-02-20T00:00:00Z,Confirmed,104
South Korea,"",2020-02-21T00:00:00Z,Confirmed,204
South Korea,"",2020-02-22T00:00:00Z,Confirmed,433
South Korea,"",2020-02-23T00:00:00Z,Confirmed,602
South Korea,"",2020-02-24T00:00:00Z,Confirmed,833
South Korea,"",2020-02-25T00:00:00Z,Confirmed,977
South Korea,"",2020-02-26T00:00:00Z,Confirmed,1261
South Korea,"",2020-02-27T00:00:00Z,Confirmed,1766
South Korea,"",2020-02-28T00:00:00Z,Confirmed,2337
South Korea,"",2020-02-29T00:00:00Z,Confirmed,3150
South Korea,"",2020-03-01T00:00:00Z,Confirmed,3736
South Korea,"",2020-03-02T00:00:00Z,Confirmed,4335
South Korea,"",2020-03-03T00:00:00Z,Confirmed,5186
South Korea,"",2020-03-04T00:00:00Z,Confirmed,5621
South Korea,"",2020-03-05T00:00:00Z,Confirmed,6088
South Korea,"",2020-03-06T00:00:00Z,Confirmed,6593
South Korea,"",2020-03-07T00:00:00Z,Confirmed,7041
South Korea,"",2020-03-08T00:00:00Z,Confirmed,7314
South Korea,"",2020-03-09T00:00:00Z,Confirmed,7478
South Korea,"",2020-01-22T00:00:00Z,Recovered,0
South Korea,"",2020-01-23T00:00:00Z,Recovered,0
South Korea,"",2020-01-24T00:00:00Z,Recovered,0
South Korea,"",2020-01-25T00:00:00Z,Recovered,0
South Korea,"",2020-01-26T00:00:00Z,Recovered,0
South Korea,"",2020-01-27T00:00:00Z,Recovered,0
South Korea,"",2020-01-28T00:00:00Z,Recovered,0
South Korea,"",2020-01-29T00:00:00Z,Recovered,0
South Korea,"",2020-01-30T00:00:00Z,Recovered,0
South Korea,"",2020-01-31T00:00:00Z,Recovered,0
South Korea,"",2020-02-01T00:00:00Z,Recovered,0
South Korea,"",2020-02-02T00:00:00Z,Recovered,0
South Korea,"",2020-02-03T00:00:00Z,Recovered,0
South Korea,"",2020-02-04T00:00:00Z,Recovered,0
South Korea,"",2020-02-05T00:00:00Z,Recovered,0
South Korea,"",2020-02-06T00:00:00Z,Recovered,0
South Korea,"",2020-02-07T00:00:00Z,Recovered,1
South Korea,"",2020-02-08T00:00:00Z,Recovered,1
South Korea,"",2020-02-09T00:00:00Z,Recovered,3
South Korea,"",2020-02-10T00:00:00Z,Recovered,3
South Korea,"",2020-02-11T00:00:00Z,Recovered,3
South Korea,"",2020-02-12T00:00:00Z,Recovered,7
South Korea,"",2020-02-13T00:00:00Z,Recovered,7
South Korea,"",2020-02-14T00:00:00Z,Recovered,7
South Korea,"",2020-02-15T00:00:00Z,Recovered,9
South Korea,"",2020-02-16T00:00:00Z,Recovered,9
South Korea,"",2020-02-17T00:00:00Z,Recovered,10
South Korea,"",2020-02-18T00:00:00Z,Recovered,12
South Korea,"",2020-02-19T00:00:00Z,Recovered,12
South Korea,"",2020-02-20T00:00:00Z,Recovered,16
South Korea,"",2020-02-21T00:00:00Z,Recovered,16
South Korea,"",2020-02-22T00:00:00Z,Recovered,16
South Korea,"",2020-02-23T00:00:00Z,Recovered,18
South Korea,"",2020-02-24T00:00:00Z,Recovered,18
South Korea,"",2020-02-25T00:00:00Z,Recovered,22
South Korea,"",2020-02-26T00:00:00Z,Recovered,22
South Korea,"",2020-02-27T00:00:00Z,Recovered,22
South Korea,"",2020-02-28T00:00:00Z,Recovered,22
South Korea,"",2020-02-29T00:00:00Z,Recovered,27
South Korea,"",2020-03-01T00:00:00Z,Recovered,30
South Korea,"",2020-03-02T00:00:00Z,Recovered,30
South Korea,"",2020-03-03T00:00:00Z,Recovered,30
South Korea,"",2020-03-04T00:00:00Z,Recovered,41
South Korea,"",2020-03-05T00:00:00Z,Recovered,41
South Korea,"",2020-03-06T00:00:00Z,Recovered,135
South Korea,"",2020-03-07T00:00:00Z,Recovered,135
South Korea,"",2020-03-08T00:00:00Z,Recovered,118
South Korea,"",2020-03-09T00:00:00Z,Recovered,118
Spain,"",2020-02-01T00:00:00Z,Deaths,0
Spain,"",2020-02-02T00:00:00Z,Deaths,0
Spain,"",2020-02-03T00:00:00Z,Deaths,0
Spain,"",2020-02-04T00:00:00Z,Deaths,0
Spain,"",2020-02-05T00:00:00Z,Deaths,0
Spain,"",2020-02-06T00:00:00Z,Deaths,0
Spain,"",2020-02-07T00:00:00Z,Deaths,0
Spain,"",2020-02-08T00:00:00Z,Deaths,0
Spain,"",2020-02-09T00:00:00Z,Deaths,0
Spain,"",2020-02-10T00:00:00Z,Deaths,0
Spain,"",2020-02-11T00:00:00Z,Deaths,0
Spain,"",2020-02-12T00:00:00Z,Deaths,0
Spain,"",2020-02-13T00:00:00Z,Deaths,0
Spain,"",2020-02-14T00:00:00Z,Deaths,0
Spain,"",2020-02-15T00:00:00Z,Deaths,0
Spain,"",2020-02-16T00:00:00Z,Deaths,0
Spain,"",2020-02-17T00:00:00Z,Deaths,0
Spain,"",2020-02-18T00:00:00Z,Deaths,0
Spain,"",2020-02-19T00:00:00Z,Deaths,0
Spain,"",2020-02-20T00:00:00Z,Deaths,0
Spain,"",2020-02-21T00:00:00Z,Deaths,0
Spain,"",2020-02-22T00:00:00Z,Deaths,0
Spain,"",2020-02-23T00:00:00Z,Deaths,0
Spain,"",2020-02-24T00:00:00Z,Deaths,0
Spain,"",2020-02-25T00:00:00Z,Deaths,0
Spain,"",2020-02-26T00:00:00Z,Deaths,0
Spain,"",2020-02-27T00:00:00Z,Deaths,0
Spain,"",2020-02-28T00:00:00Z,Deaths,0
Spain,"",2020-02-29T00:00:00Z,Deaths,0
Spain,"",2020-03-01T00:00:00Z,Deaths,0
Spain,"",2020-03-02T00:00:00Z,Deaths,0
Spain,"",2020-03-03T00:00:00Z,Deaths,1
Spain,"",2020-03-04T00:00:00Z,Deaths,2
Spain,"",2020-03-05T00:00:00Z,Deaths,3
Spain,"",2020-03-06T00:00:00Z,Deaths,5
Spain,"",2020-03-07T00:00:00Z,Deaths,10
Spain,"",2020-03-08T00:00:00Z,Deaths,17
Spain,"",2020-03-09T00:00:00Z,Deaths,28
Spain,"",2020-03-10T00:00:00Z,Deaths,35
Spain,"",2020-03-11T00:00:00Z,Deaths,54
Spain,"",2020-03-12T00:00:00Z,Deaths,55
Spain,"",2020-03-13T00:00:00Z,Deaths,133
Spain,"",2020-03-14T00:00:00Z,Deaths,195
Spain,"",2020-03-15T00:00:00Z,Deaths,289
Spain,"",2020-03-16T00:00:00Z,Deaths,342
Spain,"",2020-03-17T00:00:00Z,Deaths,533
Spain,"",2020-03-18T00:00:00Z,Deaths,623
Spain,"",2020-03-19T00:00:00Z,Deaths,830
Spain,"",2020-03-20T00:00:00Z,Deaths,1043
Spain,"",2020-03-21T00:00:00Z,Deaths,1375
Spain,"",2020-03-22T00:00:00Z,Deaths,1756
Spain,"",2020-03-23T00:00:00Z,Deaths,2311
Spain,"",2020-03-24T00:00:00Z,Deaths,2808
Spain,"",2020-03-25T00:00:00Z,Deaths,3647
Spain,"",2020-03-26T00:00:00Z,Deaths,4365
Spain,"",2020-03-27T00:00:00Z,Deaths,5138
Spain,"",2020-03-28T00:00:00Z,Deaths,5982
